NewFile-0.jpg,Left,788.6686,507.26944,-834.2431,801.1519,478.56378,-765.24036,812.56024,480.4435,-765.07904,824.55457,481.93478,-765.28467,763.9033,474.80408,-790.638,750.3098,473.56235,-790.5643,736.77826,472.57416,-790.9333,823.7957,504.9767,-383.47253,707.84845,493.4388,-481.9524,801.24445,554.803,-686.56067,757.0123,549.6785,-717.30817,905.01404,749.2418,-151.166,563.6483,724.2894,-264.86267,986.21826,1073.2996,-548.7326,451.85294,1000.1547,-658.9871,921.7072,893.8483,-1386.5885,655.3425,936.818,-1202.9833,896.25995,858.41614,-1521.692,723.71814,931.81744,-1257.8053,900.3538,795.8752,-1467.8857,732.26544,870.8891,-1240.3086,896.7287,815.8791,-1378.2731,716.7527,881.8652,-1185.0676,880.4387,1198.4714,72.60896,678.43604,1279.2443,-73.140114,1098.4904,1044.0786,-1003.2104,748.9221,1708.8433,-56.543407,1362.9368,1383.792,-940.63275,782.30774,2056.0278,398.14755,1379.1094,1478.9089,-936.3961,790.00275,2114.0356,422.4887,1495.4583,1380.7388,-1284.8107,805.78723,2124.3972,-30.01716
NewFile-1.jpg,Left,793.0601,510.52118,-797.2755,805.59454,477.588,-727.7122,817.93494,478.71066,-727.59314,830.7739,479.45142,-727.8006,766.3242,476.31403,-752.3909,751.4189,475.96786,-752.2387,736.58997,475.8193,-752.4763,831.9529,504.17276,-348.75482,706.7711,499.65775,-448.97525,809.2186,559.6058,-650.12036,760.67004,557.37427,-681.5104,920.7463,746.1684,-133.42586,574.4175,729.0144,-224.58006,1001.66254,1077.9231,-493.35312,460.67184,998.14734,-639.01654,943.4823,893.50793,-1236.9733,660.30005,931.714,-1189.8143,915.2311,858.3536,-1346.8732,726.86896,932.1624,-1233.9373,926.8008,790.1744,-1305.2467,740.8067,867.7527,-1206.5955,921.9055,810.7129,-1226.5277,727.62213,878.824,-1164.9941,904.096,1198.9177,35.993443,699.30664,1269.4888,-36.072132,1081.5027,1074.8823,-1061.6566,754.9874,1710.0852,-66.62596,1372.31,1412.5121,-1044.2097,793.1641,2071.4902,338.2596,1402.9517,1506.7845,-1045.9098,809.0998,2127.1953,357.27042,1484.3066,1408.3867,-1408.1993,797.2036,2160.8616,-70.63128
NewFile-10.jpg,Left,830.90967,555.6754,-586.22235,833.1479,519.45886,-513.81146,843.48505,520.4815,-513.72345,854.3652,521.1156,-514.0202,795.9223,517.2728,-562.8008,779.7817,516.4016,-562.8891,763.77765,515.6325,-563.31616,835.75104,541.15283,-128.79462,716.4665,535.35846,-335.9305,835.631,603.04553,-437.51883,789.3159,600.1948,-500.32443,907.0835,780.2372,49.311493,560.7337,761.2326,-139.11307,997.48303,1096.2213,-288.5009,474.5754,1037.1144,-544.969,929.65265,916.01495,-992.0923,665.55475,973.6365,-1011.7543,903.5392,884.6861,-1098.3314,724.4356,968.8659,-1042.8757,904.3287,819.0246,-1045.1934,737.35925,908.0485,-1018.08844,899.73474,839.61145,-979.3055,727.03766,920.91156,-986.23706,901.7819,1215.8701,62.440876,695.5396,1295.2701,-62.73171,1069.1716,1048.9838,-906.91016,755.7154,1744.2838,-55.39824,1357.4666,1402.7285,-881.0858,787.40784,2096.3694,384.84552,1383.5142,1494.0682,-874.8808,797.8861,2152.3196,412.38855,1477.0085,1425.1423,-1171.2449,798.3655,2179.0117,-7.805658
NewFile-100.jpg,Left,811.13336,559.36005,-677.3986,822.86835,530.72736,-592.6718,833.96606,532.78,-592.5904,845.5478,534.4306,-592.76904,785.34546,527.28326,-623.3901,771.3403,526.27484,-623.26855,757.4156,525.4632,-623.6318,842.6254,558.44965,-173.72961,726.44476,546.98566,-305.9398,823.45636,608.77435,-517.34625,778.9609,603.5082,-558.89087,933.8415,796.89764,50.84134,580.5155,780.595,-84.3153,1009.30597,1122.504,-267.69525,492.3088,1061.3912,-478.0104,962.78235,947.9263,-1004.72687,685.57886,987.1739,-977.72705,946.8312,910.56976,-1129.0068,753.1653,982.407,-1015.4351,952.6272,848.6583,-1101.763,759.6911,917.3657,-1004.85767,942.8481,867.71704,-1001.51666,745.59863,927.4221,-955.282,913.58386,1238.6398,28.00054,704.23975,1301.2152,-28.048176,996.074,1157.4257,-1262.9841,741.8512,1746.7468,-105.45222,1352.0111,1478.2043,-1477.4482,782.4686,2112.495,282.73285,1403.5348,1584.2201,-1505.6188,805.88086,2173.5505,298.56934,1448.9846,1432.4109,-1891.1207,764.64325,2188.307,-135.65546
NewFile-11.jpg,Left,828.9003,563.9262,-550.9053,834.7699,525.81323,-478.00253,846.691,526.83984,-477.96286,859.1243,527.4951,-478.28632,794.2631,523.66833,-520.966,777.2832,522.8936,-521.0826,760.4032,522.2096,-521.55225,845.12915,548.834,-79.068405,714.71045,542.9607,-262.23944,837.21387,612.15735,-397.6012,786.6417,609.34393,-453.67316,917.82007,783.9051,105.70378,562.5614,766.7472,-50.447567,1011.6188,1099.1453,-235.51389,473.3738,1036.7522,-474.35602,945.82587,909.7081,-950.6945,673.0656,976.4602,-981.5108,921.2446,876.3701,-1057.9976,735.3987,971.75256,-1010.5072,921.33093,811.5363,-999.9037,746.6369,911.34534,-978.664,915.2463,832.33215,-936.9227,735.2411,924.2897,-953.3164,921.41626,1211.1298,59.65186,708.39166,1294.376,-59.70365,1124.027,1047.3739,-866.9946,765.29016,1747.975,-72.64482,1379.7051,1388.8202,-798.24524,783.0824,2102.992,378.85663,1395.2628,1479.8064,-786.86554,788.9105,2159.5117,408.7688,1508.2877,1408.4614,-1065.4407,797.282,2188.5151,-5.411432
NewFile-12.jpg,Left,836.6705,550.9252,-638.09406,836.97504,521.7231,-576.5865,845.1247,524.1071,-576.4197,853.9055,526.08905,-576.6873,804.57526,516.7061,-627.0711,790.06006,514.9974,-627.1942,775.6358,513.46375,-627.62775,830.31555,548.01556,-230.81404,729.3317,533.12726,-446.89908,836.7094,598.2222,-503.53513,796.3755,591.41187,-568.5421,904.4088,781.16656,-68.52625,571.2403,770.03,-281.07803,1027.2189,1066.2063,-365.00256,477.06595,1040.3304,-669.8095,958.15204,915.8637,-1024.8906,680.3247,971.9169,-1033.3561,937.4331,891.38116,-1134.5428,748.5437,961.5362,-1043.7023,923.53766,831.5809,-1083.0295,754.9461,904.37683,-1019.7773,919.94763,850.3716,-1016.1977,739.9224,920.1279,-1007.5379,905.7321,1210.1359,47.726883,707.7858,1295.3347,-47.643394,1062.7551,1034.7179,-803.64264,767.8087,1747.5079,-5.1259403,1364.7183,1344.7382,-948.31903,782.273,2105.9036,351.37143,1402.8939,1447.1367,-960.8563,788.87646,2166.1912,370.32,1483.6227,1319.5063,-1188.4261,796.2298,2186.2417,-5.774925
NewFile-13.jpg,Left,793.9191,508.79678,-862.2558,809.42236,474.29483,-788.4759,822.44244,475.3899,-788.41205,835.90186,476.08926,-788.6715,768.63983,473.044,-811.70593,753.45325,472.60736,-811.5137,738.33325,472.36,-811.6737,841.05334,500.6487,-382.53876,709.74384,495.7679,-476.85388,812.121,557.94244,-705.1129,761.48895,555.583,-734.6234,932.12976,745.833,-140.9305,574.98413,723.2646,-240.53648,1008.04114,1089.5228,-492.12952,468.09744,995.4988,-637.3462,951.51917,901.4998,-1273.4427,662.7067,936.51886,-1278.4402,922.63055,864.1317,-1393.7313,725.91455,938.5112,-1354.5186,938.6117,793.0511,-1362.4508,739.3184,875.219,-1334.023,932.4817,812.197,-1268.9935,727.83124,883.61206,-1260.3766,911.31757,1193.3547,43.413143,703.9825,1263.8192,-43.288803,1113.5518,1091.0216,-1066.6976,753.6504,1705.6134,-109.11962,1376.9451,1431.7748,-875.7787,797.02966,2080.4656,333.08432,1397.7738,1516.3678,-860.30896,814.67163,2138.15,355.94263,1485.0632,1451.7611,-1228.165,791.79895,2170.8486,-84.235825
NewFile-14.jpg,Left,845.7756,553.56885,-546.2789,845.04706,520.01666,-475.8196,854.9786,520.7655,-475.79596,865.4754,521.1108,-476.23172,808.40894,519.839,-528.56995,791.8012,519.9706,-528.7943,775.3276,520.1779,-529.2488,844.51984,545.1022,-122.97586,725.2074,545.7426,-346.01566,850.0959,602.68097,-410.79977,803.7844,602.3648,-478.21933,916.7518,788.2212,0.976692,571.0942,776.92676,-164.28563,1007.9105,1089.7773,-311.74408,467.32672,1041.472,-551.2008,935.7238,917.7896,-932.87134,667.1959,973.3872,-961.8196,908.4006,889.96246,-1031.544,729.2454,970.59186,-984.71643,908.8597,825.2906,-975.418,743.26056,908.779,-958.12067,904.44806,844.0128,-917.5134,732.1992,921.398,-936.607,914.3938,1216.4373,45.22903,706.01587,1297.3695,-45.116917,1068.7299,1072.6862,-821.0953,741.0965,1742.5931,-48.011917,1375.7214,1414.9061,-724.82477,788.7495,2105.8557,323.03873,1403.4072,1492.1005,-710.37054,800.6691,2155.3604,345.6108,1504.112,1474.3267,-970.4264,813.36066,2218.9697,-42.07051
NewFile-15.jpg,Left,841.12897,559.55273,-812.5124,840.522,527.09283,-754.77527,849.56,528.45026,-754.7331,859.2398,529.4262,-755.0628,805.3174,523.68823,-803.8002,790.0258,522.33215,-803.8696,774.80414,521.13495,-804.1612,836.455,547.1815,-393.07782,725.4886,538.64905,-602.4172,842.4934,605.3297,-668.3736,800.13904,600.81824,-730.8478,914.7186,792.4249,-206.8893,562.02765,766.9586,-394.70914,1011.9203,1108.841,-538.72565,473.44656,1046.8727,-785.5056,949.0054,933.4056,-1272.5225,668.6437,974.6527,-1302.7441,920.84485,905.77655,-1393.3436,734.1535,966.84973,-1354.1405,923.6377,837.5622,-1346.8967,740.9087,905.94745,-1335.9559,920.10583,854.4631,-1265.645,727.7,919.86945,-1285.4355,908.10693,1222.607,58.317013,700.5804,1311.4873,-58.095695,1133.4476,1014.11163,-745.1142,765.0383,1761.6704,13.597937,1375.6151,1300.4153,-627.0244,786.49585,2116.4014,462.87302,1390.1472,1388.293,-612.8816,794.07135,2173.956,493.5277,1502.1738,1294.9363,-837.2845,798.3109,2205.7632,96.99734
NewFile-16.jpg,Left,846.40485,555.33185,-641.3624,846.2479,522.6117,-577.02844,855.3749,524.1875,-576.9041,865.1217,525.3794,-577.1717,811.2917,518.92163,-628.2148,795.82666,517.6139,-628.33167,780.4822,516.4068,-628.70874,840.9746,545.2039,-214.53925,730.4286,535.6417,-436.90735,846.98975,603.36774,-499.71133,804.0386,598.5594,-566.52484,913.8111,792.8273,-43.277687,564.1561,764.3049,-230.96991,1009.94434,1105.7179,-330.56415,467.17593,1031.2755,-594.9992,957.49286,929.777,-1003.97546,674.97046,970.8034,-1041.6754,933.2298,901.35785,-1109.2238,741.2432,966.8635,-1069.933,934.5216,833.534,-1065.3353,753.32697,906.5473,-1045.5785,929.4182,851.23267,-995.3864,739.583,919.25854,-1016.7536,913.45,1215.3063,60.081177,707.2311,1295.865,-60.036846,1093.6755,1052.7605,-815.00543,764.89246,1748.2948,-53.569473,1367.1525,1377.9618,-759.8875,787.4621,2110.4038,351.1458,1389.9811,1467.1066,-751.08167,793.13184,2167.3455,375.51752,1492.4685,1390.5535,-992.58936,808.20514,2195.9397,-25.88853
